,Member Rating.1,Opens,Bounce Type,campaign_id,Total Recipients,Successful Deliveries,Soft Bounces,Hard Bounces,Total Bounces,email_id
89,2,0.0,sent,8,198,170,14,14,28,127
90,2,0.0,sent,8,198,170,14,14,28,115
91,2,0.0,sent,8,198,170,14,14,28,72
92,2,0.0,sent,8,198,170,14,14,28,18
93,2,0.0,sent,8,198,170,14,14,28,46
94,2,0.0,sent,8,198,170,14,14,28,143
95,3,0.0,sent,8,198,170,14,14,28,47
96,2,0.0,sent,8,198,170,14,14,28,83
97,2,0.0,sent,8,198,170,14,14,28,107
98,2,0.0,sent,8,198,170,14,14,28,167
99,2,0.0,sent,8,198,170,14,14,28,84
100,2,0.0,sent,8,198,170,14,14,28,124
101,3,0.0,sent,8,198,170,14,14,28,3
102,3,0.0,sent,8,198,170,14,14,28,163
103,2,0.0,sent,8,198,170,14,14,28,136
104,2,0.0,sent,8,198,170,14,14,28,121
105,2,0.0,sent,8,198,170,14,14,28,20
106,2,0.0,sent,8,198,170,14,14,28,180
107,2,0.0,sent,8,198,170,14,14,28,125
108,2,0.0,sent,8,198,170,14,14,28,117
109,2,0.0,sent,8,198,170,14,14,28,147
110,3,0.0,sent,8,198,170,14,14,28,22
111,3,0.0,sent,8,198,170,14,14,28,67
112,2,0.0,sent,8,198,170,14,14,28,78
113,3,0.0,sent,8,198,170,14,14,28,13
114,2,0.0,sent,8,198,170,14,14,28,130
115,2,0.0,sent,8,198,170,14,14,28,153
116,2,0.0,sent,8,198,170,14,14,28,100
117,2,0.0,sent,8,198,170,14,14,28,53
118,2,0.0,sent,8,198,170,14,14,28,57
119,2,0.0,sent,8,198,170,14,14,28,69
120,2,0.0,sent,8,198,170,14,14,28,116
121,2,0.0,sent,8,198,170,14,14,28,66
122,2,0.0,sent,8,198,170,14,14,28,36
123,2,0.0,sent,8,198,170,14,14,28,172
124,2,0.0,sent,8,198,170,14,14,28,183
125,2,0.0,sent,8,198,170,14,14,28,120
126,2,0.0,sent,8,198,170,14,14,28,149
127,2,0.0,sent,8,198,170,14,14,28,155
128,2,0.0,sent,8,198,170,14,14,28,27
129,2,0.0,sent,8,198,170,14,14,28,92
130,2,0.0,sent,8,198,170,14,14,28,157
131,2,0.0,sent,8,198,170,14,14,28,151
132,2,0.0,sent,8,198,170,14,14,28,82
133,2,0.0,sent,8,198,170,14,14,28,162
134,2,0.0,sent,8,198,170,14,14,28,56
135,2,0.0,sent,8,198,170,14,14,28,15
136,2,0.0,sent,8,198,170,14,14,28,39
137,2,0.0,sent,8,198,170,14,14,28,71
138,2,0.0,sent,8,198,170,14,14,28,89
139,2,0.0,sent,8,198,170,14,14,28,62
140,2,0.0,sent,8,198,170,14,14,28,25
141,2,0.0,sent,8,198,170,14,14,28,17
142,2,0.0,sent,8,198,170,14,14,28,88
143,2,0.0,sent,8,198,170,14,14,28,90
144,2,0.0,sent,8,198,170,14,14,28,164
145,2,0.0,sent,8,198,170,14,14,28,168
146,2,0.0,sent,8,198,170,14,14,28,59
147,2,0.0,sent,8,198,170,14,14,28,159
148,2,0.0,sent,8,198,170,14,14,28,8
149,2,0.0,sent,8,198,170,14,14,28,182
150,1,0.0,sent,8,198,170,14,14,28,70
151,2,0.0,sent,8,198,170,14,14,28,141
152,2,0.0,sent,8,198,170,14,14,28,99
153,2,0.0,sent,8,198,170,14,14,28,175
154,2,0.0,sent,8,198,170,14,14,28,35
155,2,0.0,sent,8,198,170,14,14,28,112
156,2,0.0,sent,8,198,170,14,14,28,6
157,2,0.0,sent,8,198,170,14,14,28,91
158,2,0.0,sent,8,198,170,14,14,28,64
159,2,0.0,sent,8,198,170,14,14,28,132
160,2,0.0,sent,8,198,170,14,14,28,5
161,2,0.0,sent,8,198,170,14,14,28,37
162,3,0.0,sent,8,198,170,14,14,28,173
163,2,0.0,sent,8,198,170,14,14,28,7
164,2,0.0,sent,8,198,170,14,14,28,48
165,2,0.0,sent,8,198,170,14,14,28,98
166,2,0.0,sent,8,198,170,14,14,28,41
167,2,0.0,sent,8,198,170,14,14,28,179
168,2,0.0,sent,8,198,170,14,14,28,178
169,2,0.0,sent,8,198,170,14,14,28,81
170,1,0.0,soft,8,198,170,14,14,28,63
171,1,0.0,soft,8,198,170,14,14,28,24
172,1,0.0,soft,8,198,170,14,14,28,86
173,1,0.0,soft,8,198,170,14,14,28,49
174,1,0.0,soft,8,198,170,14,14,28,145
175,1,0.0,soft,8,198,170,14,14,28,85
176,1,0.0,soft,8,198,170,14,14,28,34
177,1,0.0,soft,8,198,170,14,14,28,77
178,1,0.0,soft,8,198,170,14,14,28,161
179,1,0.0,soft,8,198,170,14,14,28,21
180,1,0.0,soft,8,198,170,14,14,28,156
181,1,0.0,soft,8,198,170,14,14,28,50
182,1,0.0,soft,8,198,170,14,14,28,43
183,1,0.0,soft,8,198,170,14,14,28,0
