,Member Rating.1,Opens,Bounce Type,campaign_id,Total Recipients,Successful Deliveries,Soft Bounces,Hard Bounces,Total Bounces,email_id
121,4,2.0,sent,3,1890,1700,46,144,190,972
122,2,1.0,sent,3,1890,1700,46,144,190,1116
123,3,1.0,sent,3,1890,1700,46,144,190,266
124,2,0.0,sent,3,1890,1700,46,144,190,1517
125,2,0.0,sent,3,1890,1700,46,144,190,1369
126,2,0.0,sent,3,1890,1700,46,144,190,1152
127,2,0.0,sent,3,1890,1700,46,144,190,889
128,2,0.0,sent,3,1890,1700,46,144,190,1318
129,2,0.0,sent,3,1890,1700,46,144,190,1252
130,2,0.0,sent,3,1890,1700,46,144,190,1279
131,2,0.0,sent,3,1890,1700,46,144,190,1488
132,1,0.0,sent,3,1890,1700,46,144,190,194
133,2,0.0,sent,3,1890,1700,46,144,190,1635
134,2,0.0,sent,3,1890,1700,46,144,190,78
135,2,0.0,sent,3,1890,1700,46,144,190,867
136,2,0.0,sent,3,1890,1700,46,144,190,1606
137,2,0.0,sent,3,1890,1700,46,144,190,1574
138,3,0.0,sent,3,1890,1700,46,144,190,1199
139,2,0.0,sent,3,1890,1700,46,144,190,1506
140,2,0.0,sent,3,1890,1700,46,144,190,1296
141,2,0.0,sent,3,1890,1700,46,144,190,1330
142,2,0.0,sent,3,1890,1700,46,144,190,1024
143,3,0.0,sent,3,1890,1700,46,144,190,1425
144,2,0.0,sent,3,1890,1700,46,144,190,1012
145,2,0.0,sent,3,1890,1700,46,144,190,654
146,2,0.0,sent,3,1890,1700,46,144,190,1215
147,2,0.0,sent,3,1890,1700,46,144,190,803
148,4,0.0,sent,3,1890,1700,46,144,190,1025
149,2,0.0,sent,3,1890,1700,46,144,190,806
150,2,0.0,sent,3,1890,1700,46,144,190,1331
151,2,0.0,sent,3,1890,1700,46,144,190,1057
152,3,0.0,sent,3,1890,1700,46,144,190,1576
153,2,0.0,sent,3,1890,1700,46,144,190,962
154,2,0.0,sent,3,1890,1700,46,144,190,697
155,2,0.0,sent,3,1890,1700,46,144,190,1395
156,2,0.0,sent,3,1890,1700,46,144,190,1367
157,2,0.0,sent,3,1890,1700,46,144,190,1406
158,2,0.0,sent,3,1890,1700,46,144,190,176
159,2,0.0,sent,3,1890,1700,46,144,190,30
160,2,0.0,sent,3,1890,1700,46,144,190,1141
161,1,0.0,sent,3,1890,1700,46,144,190,453
162,2,0.0,sent,3,1890,1700,46,144,190,354
163,2,0.0,sent,3,1890,1700,46,144,190,936
164,2,0.0,sent,3,1890,1700,46,144,190,1554
165,2,0.0,sent,3,1890,1700,46,144,190,994
166,2,0.0,sent,3,1890,1700,46,144,190,1277
167,2,0.0,sent,3,1890,1700,46,144,190,220
168,2,0.0,sent,3,1890,1700,46,144,190,1413
169,2,0.0,sent,3,1890,1700,46,144,190,1253
170,2,0.0,sent,3,1890,1700,46,144,190,1053
171,2,0.0,sent,3,1890,1700,46,144,190,1227
172,3,0.0,sent,3,1890,1700,46,144,190,599
173,2,0.0,sent,3,1890,1700,46,144,190,1083
174,3,0.0,sent,3,1890,1700,46,144,190,1137
175,2,0.0,sent,3,1890,1700,46,144,190,1096
176,2,0.0,sent,3,1890,1700,46,144,190,733
177,2,0.0,sent,3,1890,1700,46,144,190,432
178,2,0.0,sent,3,1890,1700,46,144,190,482
179,2,0.0,sent,3,1890,1700,46,144,190,925
180,2,0.0,sent,3,1890,1700,46,144,190,61
181,2,0.0,sent,3,1890,1700,46,144,190,706
182,2,0.0,sent,3,1890,1700,46,144,190,636
183,2,0.0,sent,3,1890,1700,46,144,190,961
184,3,0.0,sent,3,1890,1700,46,144,190,1540
185,2,0.0,sent,3,1890,1700,46,144,190,682
186,2,0.0,sent,3,1890,1700,46,144,190,1624
187,2,0.0,sent,3,1890,1700,46,144,190,428
188,2,0.0,sent,3,1890,1700,46,144,190,540
189,1,0.0,sent,3,1890,1700,46,144,190,598
190,2,0.0,sent,3,1890,1700,46,144,190,22
191,2,0.0,sent,3,1890,1700,46,144,190,898
192,2,0.0,sent,3,1890,1700,46,144,190,913
193,2,0.0,sent,3,1890,1700,46,144,190,368
194,2,0.0,sent,3,1890,1700,46,144,190,65
195,2,0.0,sent,3,1890,1700,46,144,190,384
196,2,0.0,sent,3,1890,1700,46,144,190,566
197,2,0.0,sent,3,1890,1700,46,144,190,1324
198,2,0.0,sent,3,1890,1700,46,144,190,660
199,2,0.0,sent,3,1890,1700,46,144,190,1512
200,2,0.0,sent,3,1890,1700,46,144,190,155
201,2,0.0,sent,3,1890,1700,46,144,190,646
202,2,0.0,sent,3,1890,1700,46,144,190,90
203,4,0.0,sent,3,1890,1700,46,144,190,1334
204,4,0.0,sent,3,1890,1700,46,144,190,271
205,1,0.0,sent,3,1890,1700,46,144,190,1374
206,3,0.0,sent,3,1890,1700,46,144,190,1129
207,2,0.0,sent,3,1890,1700,46,144,190,1458
208,2,0.0,sent,3,1890,1700,46,144,190,48
209,2,0.0,sent,3,1890,1700,46,144,190,900
210,2,0.0,sent,3,1890,1700,46,144,190,704
211,2,0.0,sent,3,1890,1700,46,144,190,1531
212,2,0.0,sent,3,1890,1700,46,144,190,689
213,2,0.0,sent,3,1890,1700,46,144,190,1316
214,2,0.0,sent,3,1890,1700,46,144,190,129
215,2,0.0,sent,3,1890,1700,46,144,190,1044
216,2,0.0,sent,3,1890,1700,46,144,190,213
217,2,0.0,sent,3,1890,1700,46,144,190,113
218,1,0.0,sent,3,1890,1700,46,144,190,1016
219,2,0.0,sent,3,1890,1700,46,144,190,1113
220,2,0.0,sent,3,1890,1700,46,144,190,541
221,2,0.0,sent,3,1890,1700,46,144,190,578
222,2,0.0,sent,3,1890,1700,46,144,190,506
223,2,0.0,sent,3,1890,1700,46,144,190,1281
224,2,0.0,sent,3,1890,1700,46,144,190,737
225,2,0.0,sent,3,1890,1700,46,144,190,13
226,2,0.0,sent,3,1890,1700,46,144,190,817
227,2,0.0,sent,3,1890,1700,46,144,190,1107
228,2,0.0,sent,3,1890,1700,46,144,190,49
229,1,0.0,sent,3,1890,1700,46,144,190,1641
230,2,0.0,sent,3,1890,1700,46,144,190,367
231,2,0.0,sent,3,1890,1700,46,144,190,47
232,2,0.0,sent,3,1890,1700,46,144,190,201
233,2,0.0,sent,3,1890,1700,46,144,190,991
234,2,0.0,sent,3,1890,1700,46,144,190,317
235,2,0.0,sent,3,1890,1700,46,144,190,1383
236,2,0.0,sent,3,1890,1700,46,144,190,480
237,2,0.0,sent,3,1890,1700,46,144,190,535
238,2,0.0,sent,3,1890,1700,46,144,190,476
239,2,0.0,sent,3,1890,1700,46,144,190,856
240,2,0.0,sent,3,1890,1700,46,144,190,1139
241,4,0.0,sent,3,1890,1700,46,144,190,1376
242,2,0.0,sent,3,1890,1700,46,144,190,1430
243,2,0.0,sent,3,1890,1700,46,144,190,551
244,4,0.0,sent,3,1890,1700,46,144,190,799
245,2,0.0,sent,3,1890,1700,46,144,190,1089
246,2,0.0,sent,3,1890,1700,46,144,190,1520
247,2,0.0,sent,3,1890,1700,46,144,190,320
248,2,0.0,sent,3,1890,1700,46,144,190,789
249,2,0.0,sent,3,1890,1700,46,144,190,259
250,2,0.0,sent,3,1890,1700,46,144,190,1122
251,2,0.0,sent,3,1890,1700,46,144,190,1149
252,3,0.0,sent,3,1890,1700,46,144,190,1216
253,2,0.0,sent,3,1890,1700,46,144,190,1551
254,2,0.0,sent,3,1890,1700,46,144,190,231
255,2,0.0,sent,3,1890,1700,46,144,190,405
256,2,0.0,sent,3,1890,1700,46,144,190,1062
257,2,0.0,sent,3,1890,1700,46,144,190,225
258,2,0.0,sent,3,1890,1700,46,144,190,1058
259,3,0.0,sent,3,1890,1700,46,144,190,383
260,2,0.0,sent,3,1890,1700,46,144,190,101
261,2,0.0,sent,3,1890,1700,46,144,190,1073
262,2,0.0,sent,3,1890,1700,46,144,190,1586
263,2,0.0,sent,3,1890,1700,46,144,190,232
264,2,0.0,sent,3,1890,1700,46,144,190,559
265,2,0.0,sent,3,1890,1700,46,144,190,103
266,2,0.0,sent,3,1890,1700,46,144,190,944
267,4,0.0,sent,3,1890,1700,46,144,190,1002
268,2,0.0,sent,3,1890,1700,46,144,190,1195
269,2,0.0,sent,3,1890,1700,46,144,190,1177
270,2,0.0,sent,3,1890,1700,46,144,190,1254
271,2,0.0,sent,3,1890,1700,46,144,190,422
272,2,0.0,sent,3,1890,1700,46,144,190,946
273,2,0.0,sent,3,1890,1700,46,144,190,1022
274,1,0.0,sent,3,1890,1700,46,144,190,1566
275,2,0.0,sent,3,1890,1700,46,144,190,691
276,2,0.0,sent,3,1890,1700,46,144,190,440
277,2,0.0,sent,3,1890,1700,46,144,190,1511
278,2,0.0,sent,3,1890,1700,46,144,190,414
279,2,0.0,sent,3,1890,1700,46,144,190,20
280,3,0.0,sent,3,1890,1700,46,144,190,1109
281,2,0.0,sent,3,1890,1700,46,144,190,1495
282,2,0.0,sent,3,1890,1700,46,144,190,131
283,2,0.0,sent,3,1890,1700,46,144,190,237
284,2,0.0,sent,3,1890,1700,46,144,190,1186
285,2,0.0,sent,3,1890,1700,46,144,190,143
286,2,0.0,sent,3,1890,1700,46,144,190,1079
287,2,0.0,sent,3,1890,1700,46,144,190,1140
288,2,0.0,sent,3,1890,1700,46,144,190,1616
289,2,0.0,sent,3,1890,1700,46,144,190,614
290,2,0.0,sent,3,1890,1700,46,144,190,126
291,2,0.0,sent,3,1890,1700,46,144,190,1612
292,2,0.0,sent,3,1890,1700,46,144,190,418
293,2,0.0,sent,3,1890,1700,46,144,190,258
294,2,0.0,sent,3,1890,1700,46,144,190,298
295,2,0.0,sent,3,1890,1700,46,144,190,1328
296,2,0.0,sent,3,1890,1700,46,144,190,891
297,2,0.0,sent,3,1890,1700,46,144,190,1436
298,2,0.0,sent,3,1890,1700,46,144,190,182
299,2,0.0,sent,3,1890,1700,46,144,190,1169
300,2,0.0,sent,3,1890,1700,46,144,190,713
301,2,0.0,sent,3,1890,1700,46,144,190,1268
302,2,0.0,sent,3,1890,1700,46,144,190,175
303,2,0.0,sent,3,1890,1700,46,144,190,909
304,2,0.0,sent,3,1890,1700,46,144,190,1297
305,2,0.0,sent,3,1890,1700,46,144,190,793
306,2,0.0,sent,3,1890,1700,46,144,190,91
307,2,0.0,sent,3,1890,1700,46,144,190,524
308,2,0.0,sent,3,1890,1700,46,144,190,1457
309,2,0.0,sent,3,1890,1700,46,144,190,528
310,2,0.0,sent,3,1890,1700,46,144,190,32
311,2,0.0,sent,3,1890,1700,46,144,190,1151
312,3,0.0,sent,3,1890,1700,46,144,190,1312
313,2,0.0,sent,3,1890,1700,46,144,190,1533
314,2,0.0,sent,3,1890,1700,46,144,190,486
315,2,0.0,sent,3,1890,1700,46,144,190,161
316,2,0.0,sent,3,1890,1700,46,144,190,1362
317,2,0.0,sent,3,1890,1700,46,144,190,937
318,1,0.0,sent,3,1890,1700,46,144,190,515
319,2,0.0,sent,3,1890,1700,46,144,190,114
320,2,0.0,sent,3,1890,1700,46,144,190,1010
321,2,0.0,sent,3,1890,1700,46,144,190,1298
322,2,0.0,sent,3,1890,1700,46,144,190,620
323,2,0.0,sent,3,1890,1700,46,144,190,1569
324,2,0.0,sent,3,1890,1700,46,144,190,1082
325,2,0.0,sent,3,1890,1700,46,144,190,1585
326,2,0.0,sent,3,1890,1700,46,144,190,707
327,2,0.0,sent,3,1890,1700,46,144,190,881
328,2,0.0,sent,3,1890,1700,46,144,190,534
329,2,0.0,sent,3,1890,1700,46,144,190,340
330,2,0.0,sent,3,1890,1700,46,144,190,241
331,2,0.0,sent,3,1890,1700,46,144,190,1440
332,2,0.0,sent,3,1890,1700,46,144,190,1523
333,2,0.0,sent,3,1890,1700,46,144,190,893
334,2,0.0,sent,3,1890,1700,46,144,190,1084
335,2,0.0,sent,3,1890,1700,46,144,190,808
336,2,0.0,sent,3,1890,1700,46,144,190,821
337,2,0.0,sent,3,1890,1700,46,144,190,1132
338,2,0.0,sent,3,1890,1700,46,144,190,168
339,2,0.0,sent,3,1890,1700,46,144,190,967
340,2,0.0,sent,3,1890,1700,46,144,190,57
341,2,0.0,sent,3,1890,1700,46,144,190,397
342,2,0.0,sent,3,1890,1700,46,144,190,1258
343,2,0.0,sent,3,1890,1700,46,144,190,1485
344,2,0.0,sent,3,1890,1700,46,144,190,1580
345,3,0.0,sent,3,1890,1700,46,144,190,369
346,2,0.0,sent,3,1890,1700,46,144,190,380
347,2,0.0,sent,3,1890,1700,46,144,190,209
348,2,0.0,sent,3,1890,1700,46,144,190,76
349,2,0.0,sent,3,1890,1700,46,144,190,14
350,2,0.0,sent,3,1890,1700,46,144,190,832
351,2,0.0,sent,3,1890,1700,46,144,190,329
352,2,0.0,sent,3,1890,1700,46,144,190,1065
353,1,0.0,sent,3,1890,1700,46,144,190,1648
354,2,0.0,sent,3,1890,1700,46,144,190,1033
355,2,0.0,sent,3,1890,1700,46,144,190,668
356,1,0.0,sent,3,1890,1700,46,144,190,539
357,1,0.0,sent,3,1890,1700,46,144,190,912
358,1,0.0,sent,3,1890,1700,46,144,190,1385
359,2,0.0,sent,3,1890,1700,46,144,190,1420
360,2,0.0,sent,3,1890,1700,46,144,190,421
361,2,0.0,sent,3,1890,1700,46,144,190,269
362,2,0.0,sent,3,1890,1700,46,144,190,637
363,2,0.0,sent,3,1890,1700,46,144,190,1180
364,2,0.0,sent,3,1890,1700,46,144,190,1267
365,2,0.0,sent,3,1890,1700,46,144,190,791
366,2,0.0,sent,3,1890,1700,46,144,190,224
367,2,0.0,sent,3,1890,1700,46,144,190,371
368,2,0.0,sent,3,1890,1700,46,144,190,1336
369,2,0.0,sent,3,1890,1700,46,144,190,180
370,2,0.0,sent,3,1890,1700,46,144,190,1338
371,2,0.0,sent,3,1890,1700,46,144,190,1577
372,2,0.0,sent,3,1890,1700,46,144,190,503
373,2,0.0,sent,3,1890,1700,46,144,190,307
374,2,0.0,sent,3,1890,1700,46,144,190,880
375,2,0.0,sent,3,1890,1700,46,144,190,582
376,2,0.0,sent,3,1890,1700,46,144,190,611
377,2,0.0,sent,3,1890,1700,46,144,190,588
378,2,0.0,sent,3,1890,1700,46,144,190,353
379,2,0.0,sent,3,1890,1700,46,144,190,1101
380,4,0.0,sent,3,1890,1700,46,144,190,1590
381,2,0.0,sent,3,1890,1700,46,144,190,5
382,2,0.0,sent,3,1890,1700,46,144,190,1555
383,2,0.0,sent,3,1890,1700,46,144,190,96
384,3,0.0,sent,3,1890,1700,46,144,190,917
385,3,0.0,sent,3,1890,1700,46,144,190,851
386,2,0.0,sent,3,1890,1700,46,144,190,162
387,2,0.0,sent,3,1890,1700,46,144,190,173
388,2,0.0,sent,3,1890,1700,46,144,190,253
389,2,0.0,sent,3,1890,1700,46,144,190,1544
390,2,0.0,sent,3,1890,1700,46,144,190,897
391,2,0.0,sent,3,1890,1700,46,144,190,607
392,4,0.0,sent,3,1890,1700,46,144,190,145
393,3,0.0,sent,3,1890,1700,46,144,190,1320
394,2,0.0,sent,3,1890,1700,46,144,190,274
395,2,0.0,sent,3,1890,1700,46,144,190,1459
396,2,0.0,sent,3,1890,1700,46,144,190,1549
397,2,0.0,sent,3,1890,1700,46,144,190,342
398,2,0.0,sent,3,1890,1700,46,144,190,853
399,3,0.0,sent,3,1890,1700,46,144,190,711
400,2,0.0,sent,3,1890,1700,46,144,190,1009
401,2,0.0,sent,3,1890,1700,46,144,190,1563
402,2,0.0,sent,3,1890,1700,46,144,190,824
403,2,0.0,sent,3,1890,1700,46,144,190,1146
404,3,0.0,sent,3,1890,1700,46,144,190,1100
405,2,0.0,sent,3,1890,1700,46,144,190,1647
406,2,0.0,sent,3,1890,1700,46,144,190,377
407,2,0.0,sent,3,1890,1700,46,144,190,64
408,2,0.0,sent,3,1890,1700,46,144,190,1104
409,3,0.0,sent,3,1890,1700,46,144,190,148
410,2,0.0,sent,3,1890,1700,46,144,190,417
411,2,0.0,sent,3,1890,1700,46,144,190,1435
412,2,0.0,sent,3,1890,1700,46,144,190,1409
413,2,0.0,sent,3,1890,1700,46,144,190,741
414,2,0.0,sent,3,1890,1700,46,144,190,744
415,2,0.0,sent,3,1890,1700,46,144,190,842
416,2,0.0,sent,3,1890,1700,46,144,190,118
417,2,0.0,sent,3,1890,1700,46,144,190,1126
418,2,0.0,sent,3,1890,1700,46,144,190,800
419,2,0.0,sent,3,1890,1700,46,144,190,488
420,1,0.0,sent,3,1890,1700,46,144,190,218
421,4,0.0,sent,3,1890,1700,46,144,190,1041
422,2,0.0,sent,3,1890,1700,46,144,190,8
423,2,0.0,sent,3,1890,1700,46,144,190,1475
424,3,0.0,sent,3,1890,1700,46,144,190,1640
425,2,0.0,sent,3,1890,1700,46,144,190,870
426,2,0.0,sent,3,1890,1700,46,144,190,971
427,2,0.0,sent,3,1890,1700,46,144,190,785
428,2,0.0,sent,3,1890,1700,46,144,190,1004
429,2,0.0,sent,3,1890,1700,46,144,190,1094
430,2,0.0,sent,3,1890,1700,46,144,190,1427
431,2,0.0,sent,3,1890,1700,46,144,190,146
432,3,0.0,sent,3,1890,1700,46,144,190,1302
433,3,0.0,sent,3,1890,1700,46,144,190,584
434,2,0.0,sent,3,1890,1700,46,144,190,365
435,2,0.0,sent,3,1890,1700,46,144,190,456
436,2,0.0,sent,3,1890,1700,46,144,190,547
437,2,0.0,sent,3,1890,1700,46,144,190,1332
438,2,0.0,sent,3,1890,1700,46,144,190,112
439,2,0.0,sent,3,1890,1700,46,144,190,761
440,2,0.0,sent,3,1890,1700,46,144,190,574
441,2,0.0,sent,3,1890,1700,46,144,190,1153
442,3,0.0,sent,3,1890,1700,46,144,190,950
443,2,0.0,sent,3,1890,1700,46,144,190,299
444,2,0.0,sent,3,1890,1700,46,144,190,164
445,2,0.0,sent,3,1890,1700,46,144,190,537
446,2,0.0,sent,3,1890,1700,46,144,190,1333
447,2,0.0,sent,3,1890,1700,46,144,190,1078
448,2,0.0,sent,3,1890,1700,46,144,190,31
449,2,0.0,sent,3,1890,1700,46,144,190,219
450,2,0.0,sent,3,1890,1700,46,144,190,97
451,2,0.0,sent,3,1890,1700,46,144,190,1226
452,2,0.0,sent,3,1890,1700,46,144,190,896
453,2,0.0,sent,3,1890,1700,46,144,190,278
454,2,0.0,sent,3,1890,1700,46,144,190,1245
455,2,0.0,sent,3,1890,1700,46,144,190,1366
456,2,0.0,sent,3,1890,1700,46,144,190,1287
457,2,0.0,sent,3,1890,1700,46,144,190,782
458,2,0.0,sent,3,1890,1700,46,144,190,951
459,2,0.0,sent,3,1890,1700,46,144,190,1426
460,2,0.0,sent,3,1890,1700,46,144,190,1076
461,2,0.0,sent,3,1890,1700,46,144,190,1136
462,2,0.0,sent,3,1890,1700,46,144,190,1646
463,2,0.0,sent,3,1890,1700,46,144,190,273
464,2,0.0,sent,3,1890,1700,46,144,190,802
465,1,0.0,sent,3,1890,1700,46,144,190,872
466,2,0.0,sent,3,1890,1700,46,144,190,805
467,2,0.0,sent,3,1890,1700,46,144,190,212
468,2,0.0,sent,3,1890,1700,46,144,190,159
469,2,0.0,sent,3,1890,1700,46,144,190,532
470,2,0.0,sent,3,1890,1700,46,144,190,866
471,2,0.0,sent,3,1890,1700,46,144,190,16
472,2,0.0,sent,3,1890,1700,46,144,190,876
473,1,0.0,sent,3,1890,1700,46,144,190,392
474,2,0.0,sent,3,1890,1700,46,144,190,592
475,1,0.0,sent,3,1890,1700,46,144,190,1131
476,2,0.0,sent,3,1890,1700,46,144,190,627
477,2,0.0,sent,3,1890,1700,46,144,190,1134
478,1,0.0,sent,3,1890,1700,46,144,190,420
479,2,0.0,sent,3,1890,1700,46,144,190,955
480,2,0.0,sent,3,1890,1700,46,144,190,447
481,2,0.0,sent,3,1890,1700,46,144,190,630
482,2,0.0,sent,3,1890,1700,46,144,190,108
483,2,0.0,sent,3,1890,1700,46,144,190,1491
484,2,0.0,sent,3,1890,1700,46,144,190,123
485,2,0.0,sent,3,1890,1700,46,144,190,1311
486,2,0.0,sent,3,1890,1700,46,144,190,37
487,2,0.0,sent,3,1890,1700,46,144,190,777
488,3,0.0,sent,3,1890,1700,46,144,190,1492
489,2,0.0,sent,3,1890,1700,46,144,190,1264
490,2,0.0,sent,3,1890,1700,46,144,190,1637
491,2,0.0,sent,3,1890,1700,46,144,190,1240
492,2,0.0,sent,3,1890,1700,46,144,190,1547
493,3,0.0,sent,3,1890,1700,46,144,190,362
494,2,0.0,sent,3,1890,1700,46,144,190,1006
495,2,0.0,sent,3,1890,1700,46,144,190,1456
496,2,0.0,sent,3,1890,1700,46,144,190,1514
497,2,0.0,sent,3,1890,1700,46,144,190,1206
498,2,0.0,sent,3,1890,1700,46,144,190,776
499,2,0.0,sent,3,1890,1700,46,144,190,698
500,2,0.0,sent,3,1890,1700,46,144,190,1370
501,2,0.0,sent,3,1890,1700,46,144,190,1615
502,2,0.0,sent,3,1890,1700,46,144,190,206
